trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"zipf_1.3_10_100.oracleGeneral",510,0.0163642,100000000,1219226
"zipf_1.3_10_100.oracleGeneral",510,0.015435,100000000,814425
"zipf_1.3_10_100.oracleGeneral",510,0.0157651,100000000,723201
"zipf_1.3_10_100.oracleGeneral",510,0.0159206,100000000,674170
"zipf_1.3_10_100.oracleGeneral",510,0.0160174,100000000,650872
"zipf_1.3_10_100.oracleGeneral",510,0.0160795,100000000,649402
"zipf_1.3_10_100.oracleGeneral",510,0.0161184,100000000,643154
"zipf_1.3_10_100.oracleGeneral",510,0.0161463,100000000,638422
"zipf_1.3_10_100.oracleGeneral",510,0.0161655,100000000,634595
"zipf_1.3_10_100.oracleGeneral",510,0.0161794,100000000,629749
"zipf_1.3_10_100.oracleGeneral",510,0.0161902,100000000,620853
"zipf_1.3_10_100.oracleGeneral",510,0.0161979,100000000,630847
"zipf_1.3_10_100.oracleGeneral",510,0.016204,100000000,629668
"zipf_1.3_10_100.oracleGeneral",510,0.0162081,100000000,628272
"zipf_1.3_10_100.oracleGeneral",510,0.0162112,100000000,625250
"zipf_1.3_10_100.oracleGeneral",510,0.0162142,100000000,616936
"zipf_1.3_10_100.oracleGeneral",510,0.0162152,100000000,628310
"zipf_1.3_10_100.oracleGeneral",510,0.0162166,100000000,627731
"zipf_1.3_10_100.oracleGeneral",510,0.0162177,100000000,626761
"zipf_1.3_10_100.oracleGeneral",510,0.0162185,100000000,623828
