trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"wiki_2019t.oracleGeneral.zst",1,183771,0.516086,207646002,38824361
"wiki_2019t.oracleGeneral.zst",1,183771,0.50978,207646002,18290853
"wiki_2019t.oracleGeneral.zst",1,183771,0.509348,207646002,16591173
"wiki_2019t.oracleGeneral.zst",1,183771,0.509309,207646002,16397511
"wiki_2019t.oracleGeneral.zst",1,183771,0.509305,207646002,16372796
"wiki_2019t.oracleGeneral.zst",1,183771,0.509305,207646002,16369653
"wiki_2019t.oracleGeneral.zst",1,183771,0.509305,207646002,16369217
"wiki_2019t.oracleGeneral.zst",1,183771,0.509305,207646002,16369151
"wiki_2019t.oracleGeneral.zst",1,183771,0.509305,207646002,16369147
"wiki_2019t.oracleGeneral.zst",1,183771,0.509305,207646002,16369147
"wiki_2019t.oracleGeneral.zst",1,183771,0.509305,207646002,16369147
"wiki_2019t.oracleGeneral.zst",1,183771,0.509305,207646002,16369147
"wiki_2019t.oracleGeneral.zst",1,183771,0.509305,207646002,16369147
"wiki_2019t.oracleGeneral.zst",1,183771,0.509305,207646002,16369147
"wiki_2019t.oracleGeneral.zst",1,183771,0.509305,207646002,16369147
"wiki_2019t.oracleGeneral.zst",1,183771,0.509305,207646002,16369147
"wiki_2019t.oracleGeneral.zst",1,183771,0.509305,207646002,16369147
"wiki_2019t.oracleGeneral.zst",1,183771,0.509305,207646002,16369147
"wiki_2019t.oracleGeneral.zst",1,183771,0.509305,207646002,16369147
"wiki_2019t.oracleGeneral.zst",1,183771,0.509305,207646002,16369147
