trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted,n_miss,n_hit
"zipf_1_15.oracleGeneral",0,33,0.416451,15640304,1630607,6513419,9126885
"zipf_1_15.oracleGeneral",0,33,0.415077,15640304,945692,6491931,9148373
