trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"meta_rnha.oracleGeneral.zst",3,0.490889,96680668,14264934
"meta_rnha.oracleGeneral.zst",3,0.483262,96680668,4413128
"meta_rnha.oracleGeneral.zst",3,0.486174,96680668,3111346
"meta_rnha.oracleGeneral.zst",3,0.487297,96680668,2897396
"meta_rnha.oracleGeneral.zst",3,0.487822,96680668,2828472
"meta_rnha.oracleGeneral.zst",3,0.488083,96680668,2795444
"meta_rnha.oracleGeneral.zst",3,0.488231,96680668,2769418
"meta_rnha.oracleGeneral.zst",3,0.488323,96680668,2755875
"meta_rnha.oracleGeneral.zst",3,0.488381,96680668,2754583
"meta_rnha.oracleGeneral.zst",3,0.488423,96680668,2747829
"meta_rnha.oracleGeneral.zst",3,0.488448,96680668,2740553
"meta_rnha.oracleGeneral.zst",3,0.488466,96680668,2737322
"meta_rnha.oracleGeneral.zst",3,0.488477,96680668,2743684
"meta_rnha.oracleGeneral.zst",3,0.488487,96680668,2738503
"meta_rnha.oracleGeneral.zst",3,0.488491,96680668,2734836
"meta_rnha.oracleGeneral.zst",3,0.488496,96680668,2733493
"meta_rnha.oracleGeneral.zst",3,0.488499,96680668,2741874
"meta_rnha.oracleGeneral.zst",3,0.488503,96680668,2735809
"meta_rnha.oracleGeneral.zst",3,0.488503,96680668,2733230
"meta_rnha.oracleGeneral.zst",3,0.488505,96680668,2732414
