trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"cluster50.oracleGeneral.zst",1,1064395,0.0589366,139655585,15789065
"cluster50.oracleGeneral.zst",1,1064395,0.0546875,139655585,4554499
"cluster50.oracleGeneral.zst",1,1064395,0.0543767,139655585,4400435
"cluster50.oracleGeneral.zst",1,1064395,0.0543617,139655585,4390133
"cluster50.oracleGeneral.zst",1,1064395,0.0543608,139655585,4389472
"cluster50.oracleGeneral.zst",1,1064395,0.0543607,139655585,4389463
"cluster50.oracleGeneral.zst",1,1064395,0.0543607,139655585,4389463
"cluster50.oracleGeneral.zst",1,1064395,0.0543607,139655585,4389463
"cluster50.oracleGeneral.zst",1,1064395,0.0543607,139655585,4389463
"cluster50.oracleGeneral.zst",1,1064395,0.0543607,139655585,4389463
"cluster50.oracleGeneral.zst",1,1064395,0.0543607,139655585,4389463
"cluster50.oracleGeneral.zst",1,1064395,0.0543607,139655585,4389463
"cluster50.oracleGeneral.zst",1,1064395,0.0543607,139655585,4389463
"cluster50.oracleGeneral.zst",1,1064395,0.0543607,139655585,4389463
"cluster50.oracleGeneral.zst",1,1064395,0.0543607,139655585,4389463
"cluster50.oracleGeneral.zst",1,1064395,0.0543607,139655585,4389463
"cluster50.oracleGeneral.zst",1,1064395,0.0543607,139655585,4389463
"cluster50.oracleGeneral.zst",1,1064395,0.0543607,139655585,4389463
"cluster50.oracleGeneral.zst",1,1064395,0.0543607,139655585,4389463
"cluster50.oracleGeneral.zst",1,1064395,0.0543607,139655585,4389463
