trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"msr_prxy_1.oracleGeneral.zst",0,1571,0.00253385,168638964,426485
"msr_prxy_1.oracleGeneral.zst",0,1571,0.00253036,168638964,354124
"msr_prxy_1.oracleGeneral.zst",0,1571,0.00253028,168638964,352888
"msr_prxy_1.oracleGeneral.zst",0,1571,0.00253028,168638964,352870
"msr_prxy_1.oracleGeneral.zst",0,1571,0.00253028,168638964,352870
"msr_prxy_1.oracleGeneral.zst",0,1571,0.00253028,168638964,352870
"msr_prxy_1.oracleGeneral.zst",0,1571,0.00253028,168638964,352870
"msr_prxy_1.oracleGeneral.zst",0,1571,0.00253028,168638964,352870
"msr_prxy_1.oracleGeneral.zst",0,1571,0.00253028,168638964,352870
"msr_prxy_1.oracleGeneral.zst",0,1571,0.00253028,168638964,352870
"msr_prxy_1.oracleGeneral.zst",0,1571,0.00253028,168638964,352870
"msr_prxy_1.oracleGeneral.zst",0,1571,0.00253028,168638964,352870
"msr_prxy_1.oracleGeneral.zst",0,1571,0.00253028,168638964,352870
"msr_prxy_1.oracleGeneral.zst",0,1571,0.00253028,168638964,352870
"msr_prxy_1.oracleGeneral.zst",0,1571,0.00253028,168638964,352870
"msr_prxy_1.oracleGeneral.zst",0,1571,0.00253028,168638964,352870
"msr_prxy_1.oracleGeneral.zst",0,1571,0.00253028,168638964,352870
"msr_prxy_1.oracleGeneral.zst",0,1571,0.00253028,168638964,352870
"msr_prxy_1.oracleGeneral.zst",0,1571,0.00253028,168638964,352870
"msr_prxy_1.oracleGeneral.zst",0,1571,0.00253028,168638964,352870
