trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"cluster53.oracleGeneral.zst",1,1448783,0.0436266,246508262,12261385
"cluster53.oracleGeneral.zst",1,1448783,0.04065,246508262,3345674
"cluster53.oracleGeneral.zst",1,1448783,0.0406405,246508262,3136684
"cluster53.oracleGeneral.zst",1,1448783,0.0406405,246508262,3127178
"cluster53.oracleGeneral.zst",1,1448783,0.0406404,246508262,3126849
"cluster53.oracleGeneral.zst",1,1448783,0.0406404,246508262,3126823
"cluster53.oracleGeneral.zst",1,1448783,0.0406404,246508262,3126820
"cluster53.oracleGeneral.zst",1,1448783,0.0406404,246508262,3126820
"cluster53.oracleGeneral.zst",1,1448783,0.0406404,246508262,3126820
"cluster53.oracleGeneral.zst",1,1448783,0.0406404,246508262,3126820
"cluster53.oracleGeneral.zst",1,1448783,0.0406404,246508262,3126820
"cluster53.oracleGeneral.zst",1,1448783,0.0406404,246508262,3126820
"cluster53.oracleGeneral.zst",1,1448783,0.0406404,246508262,3126820
"cluster53.oracleGeneral.zst",1,1448783,0.0406404,246508262,3126820
"cluster53.oracleGeneral.zst",1,1448783,0.0406404,246508262,3126820
"cluster53.oracleGeneral.zst",1,1448783,0.0406404,246508262,3126820
"cluster53.oracleGeneral.zst",1,1448783,0.0406404,246508262,3126820
"cluster53.oracleGeneral.zst",1,1448783,0.0406404,246508262,3126820
"cluster53.oracleGeneral.zst",1,1448783,0.0406404,246508262,3126820
"cluster53.oracleGeneral.zst",1,1448783,0.0406404,246508262,3126820
