trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"meta_rnha.oracleGeneral.zst",256,0.823616,96680668,6981627
"meta_rnha.oracleGeneral.zst",256,0.820172,96680668,1279898
"meta_rnha.oracleGeneral.zst",256,0.822997,96680668,725481
"meta_rnha.oracleGeneral.zst",256,0.823687,96680668,582623
"meta_rnha.oracleGeneral.zst",256,0.824157,96680668,516136
"meta_rnha.oracleGeneral.zst",256,0.824416,96680668,476648
"meta_rnha.oracleGeneral.zst",256,0.824603,96680668,449694
"meta_rnha.oracleGeneral.zst",256,0.824745,96680668,429577
"meta_rnha.oracleGeneral.zst",256,0.824855,96680668,414251
"meta_rnha.oracleGeneral.zst",256,0.824945,96680668,401687
"meta_rnha.oracleGeneral.zst",256,0.825023,96680668,391128
"meta_rnha.oracleGeneral.zst",256,0.825089,96680668,382156
"meta_rnha.oracleGeneral.zst",256,0.825145,96680668,374512
"meta_rnha.oracleGeneral.zst",256,0.825196,96680668,367675
"meta_rnha.oracleGeneral.zst",256,0.825241,96680668,361572
"meta_rnha.oracleGeneral.zst",256,0.825281,96680668,356046
"meta_rnha.oracleGeneral.zst",256,0.825319,96680668,351014
"meta_rnha.oracleGeneral.zst",256,0.825352,96680668,346566
"meta_rnha.oracleGeneral.zst",256,0.825383,96680668,342443
"meta_rnha.oracleGeneral.zst",256,0.825413,96680668,338549
