trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted,n_miss,n_hit
"zipf_1_4.oracleGeneral",1,211207,0.152379,13996543,1326579,2132784,11863759
"zipf_1_4.oracleGeneral",1,211207,0.147315,13996543,788359,2061896,11934647
