trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"zipf_0.7_10_100.oracleGeneral",381,0.632231,100000000,17433911
"zipf_0.7_10_100.oracleGeneral",381,0.622792,100000000,7945242
"zipf_0.7_10_100.oracleGeneral",381,0.637302,100000000,5333659
"zipf_0.7_10_100.oracleGeneral",381,0.642407,100000000,4451179
"zipf_0.7_10_100.oracleGeneral",381,0.645576,100000000,4002184
"zipf_0.7_10_100.oracleGeneral",381,0.647596,100000000,3721258
"zipf_0.7_10_100.oracleGeneral",381,0.649062,100000000,3520184
"zipf_0.7_10_100.oracleGeneral",381,0.650194,100000000,3366071
"zipf_0.7_10_100.oracleGeneral",381,0.651109,100000000,3242258
"zipf_0.7_10_100.oracleGeneral",381,0.651869,100000000,3139580
"zipf_0.7_10_100.oracleGeneral",381,0.652511,100000000,3053234
"zipf_0.7_10_100.oracleGeneral",381,0.653072,100000000,2978155
"zipf_0.7_10_100.oracleGeneral",381,0.653563,100000000,2912394
"zipf_0.7_10_100.oracleGeneral",381,0.654001,100000000,2853601
"zipf_0.7_10_100.oracleGeneral",381,0.654396,100000000,2801427
"zipf_0.7_10_100.oracleGeneral",381,0.654753,100000000,2753719
"zipf_0.7_10_100.oracleGeneral",381,0.655079,100000000,2710517
"zipf_0.7_10_100.oracleGeneral",381,0.655377,100000000,2670889
"zipf_0.7_10_100.oracleGeneral",381,0.655649,100000000,2634505
"zipf_0.7_10_100.oracleGeneral",381,0.655902,100000000,2600938
