trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"2016_LUN1.oracleGeneral.zst",128,0.872396,492030661,30415709
"2016_LUN1.oracleGeneral.zst",128,0.871985,492030661,7727188
"2016_LUN1.oracleGeneral.zst",128,0.875875,492030661,5394252
"2016_LUN1.oracleGeneral.zst",128,0.877317,492030661,4360022
"2016_LUN1.oracleGeneral.zst",128,0.878335,492030661,3713504
"2016_LUN1.oracleGeneral.zst",128,0.879019,492030661,3260346
"2016_LUN1.oracleGeneral.zst",128,0.879551,492030661,2917956
"2016_LUN1.oracleGeneral.zst",128,0.879956,492030661,2656420
"2016_LUN1.oracleGeneral.zst",128,0.880286,492030661,2447650
"2016_LUN1.oracleGeneral.zst",128,0.880555,492030661,2276385
