trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"zipf_1_10_100.oracleGeneral",3,0.586274,100000000,10414192
"zipf_1_10_100.oracleGeneral",3,0.585669,100000000,6091268
"zipf_1_10_100.oracleGeneral",3,0.593464,100000000,5005248
"zipf_1_10_100.oracleGeneral",3,0.596394,100000000,4556532
"zipf_1_10_100.oracleGeneral",3,0.598427,100000000,4284389
"zipf_1_10_100.oracleGeneral",3,0.599855,100000000,4089301
"zipf_1_10_100.oracleGeneral",3,0.600964,100000000,3940094
"zipf_1_10_100.oracleGeneral",3,0.601852,100000000,3820467
"zipf_1_10_100.oracleGeneral",3,0.602593,100000000,3721672
"zipf_1_10_100.oracleGeneral",3,0.603222,100000000,3637767
"zipf_1_10_100.oracleGeneral",3,0.603769,100000000,3565413
"zipf_1_10_100.oracleGeneral",3,0.604249,100000000,3501916
"zipf_1_10_100.oracleGeneral",3,0.604673,100000000,3445831
"zipf_1_10_100.oracleGeneral",3,0.605059,100000000,3395065
"zipf_1_10_100.oracleGeneral",3,0.605407,100000000,3349039
"zipf_1_10_100.oracleGeneral",3,0.605726,100000000,3307043
"zipf_1_10_100.oracleGeneral",3,0.606017,100000000,3268534
"zipf_1_10_100.oracleGeneral",3,0.60629,100000000,3232659
"zipf_1_10_100.oracleGeneral",3,0.606542,100000000,3199655
"zipf_1_10_100.oracleGeneral",3,0.606779,100000000,3168499
