trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"meta_rprn.oracleGeneral.zst",1,5806056,0.397472,88470732,10978824
"meta_rprn.oracleGeneral.zst",1,5806056,0.391802,88470732,4056857
"meta_rprn.oracleGeneral.zst",1,5806056,0.391499,88470732,3660116
"meta_rprn.oracleGeneral.zst",1,5806056,0.39148,88470732,3635903
"meta_rprn.oracleGeneral.zst",1,5806056,0.391479,88470732,3634522
"meta_rprn.oracleGeneral.zst",1,5806056,0.391478,88470732,3634430
"meta_rprn.oracleGeneral.zst",1,5806056,0.391478,88470732,3634423
"meta_rprn.oracleGeneral.zst",1,5806056,0.391478,88470732,3634423
"meta_rprn.oracleGeneral.zst",1,5806056,0.391478,88470732,3634423
"meta_rprn.oracleGeneral.zst",1,5806056,0.391478,88470732,3634423
"meta_rprn.oracleGeneral.zst",1,5806056,0.391478,88470732,3634423
"meta_rprn.oracleGeneral.zst",1,5806056,0.391478,88470732,3634423
"meta_rprn.oracleGeneral.zst",1,5806056,0.391478,88470732,3634423
"meta_rprn.oracleGeneral.zst",1,5806056,0.391478,88470732,3634423
"meta_rprn.oracleGeneral.zst",1,5806056,0.391478,88470732,3634423
"meta_rprn.oracleGeneral.zst",1,5806056,0.391478,88470732,3634423
"meta_rprn.oracleGeneral.zst",1,5806056,0.391478,88470732,3634423
"meta_rprn.oracleGeneral.zst",1,5806056,0.391478,88470732,3634423
"meta_rprn.oracleGeneral.zst",1,5806056,0.391478,88470732,3634423
"meta_rprn.oracleGeneral.zst",1,5806056,0.391478,88470732,3634423
