trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"block_traces_5.oracleGeneral.bin.zst",31349,0.54354,14556172,2799029
"block_traces_5.oracleGeneral.bin.zst",31349,0.540967,14556172,82331
"block_traces_5.oracleGeneral.bin.zst",31349,0.541132,14556172,64163
"block_traces_5.oracleGeneral.bin.zst",31349,0.541191,14556172,62652
"block_traces_5.oracleGeneral.bin.zst",31349,0.541229,14556172,61963
"block_traces_5.oracleGeneral.bin.zst",31349,0.541252,14556172,61519
"block_traces_5.oracleGeneral.bin.zst",31349,0.541269,14556172,61201
"block_traces_5.oracleGeneral.bin.zst",31349,0.541282,14556172,60959
"block_traces_5.oracleGeneral.bin.zst",31349,0.541291,14556172,60779
"block_traces_5.oracleGeneral.bin.zst",31349,0.5413,14556172,60627
"block_traces_5.oracleGeneral.bin.zst",31349,0.541309,14556172,60489
"block_traces_5.oracleGeneral.bin.zst",31349,0.541314,14556172,60392
"block_traces_5.oracleGeneral.bin.zst",31349,0.541319,14556172,60307
"block_traces_5.oracleGeneral.bin.zst",31349,0.541323,14556172,60234
"block_traces_5.oracleGeneral.bin.zst",31349,0.541326,14556172,60171
"block_traces_5.oracleGeneral.bin.zst",31349,0.541329,14556172,60119
"block_traces_5.oracleGeneral.bin.zst",31349,0.541332,14556172,60071
"block_traces_5.oracleGeneral.bin.zst",31349,0.541334,14556172,60032
"block_traces_5.oracleGeneral.bin.zst",31349,0.541336,14556172,60000
"block_traces_5.oracleGeneral.bin.zst",31349,0.541338,14556172,59968
