trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"meta_rnha.oracleGeneral.zst",0,145853056,0.456442,96680668,13923286
"meta_rnha.oracleGeneral.zst",0,145853056,0.438138,96680668,4072075
"meta_rnha.oracleGeneral.zst",0,145853056,0.437867,96680668,3438905
"meta_rnha.oracleGeneral.zst",0,145853056,0.437855,96680668,3426101
"meta_rnha.oracleGeneral.zst",0,145853056,0.437855,96680668,3425871
"meta_rnha.oracleGeneral.zst",0,145853056,0.437855,96680668,3425871
"meta_rnha.oracleGeneral.zst",0,145853056,0.437855,96680668,3425871
"meta_rnha.oracleGeneral.zst",0,145853056,0.437855,96680668,3425871
"meta_rnha.oracleGeneral.zst",0,145853056,0.437855,96680668,3425871
"meta_rnha.oracleGeneral.zst",0,145853056,0.437855,96680668,3425871
"meta_rnha.oracleGeneral.zst",0,145853056,0.437855,96680668,3425871
"meta_rnha.oracleGeneral.zst",0,145853056,0.437855,96680668,3425871
"meta_rnha.oracleGeneral.zst",0,145853056,0.437855,96680668,3425871
"meta_rnha.oracleGeneral.zst",0,145853056,0.437855,96680668,3425871
"meta_rnha.oracleGeneral.zst",0,145853056,0.437855,96680668,3425871
"meta_rnha.oracleGeneral.zst",0,145853056,0.437855,96680668,3425871
"meta_rnha.oracleGeneral.zst",0,145853056,0.437855,96680668,3425871
"meta_rnha.oracleGeneral.zst",0,145853056,0.437855,96680668,3425871
"meta_rnha.oracleGeneral.zst",0,145853056,0.437855,96680668,3425871
"meta_rnha.oracleGeneral.zst",0,145853056,0.437855,96680668,3425871
