trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"zipf_1.7_10_100.oracleGeneral",0,0.00129064,100000000,119828
"zipf_1.7_10_100.oracleGeneral",0,0.00120393,100000000,86799
"zipf_1.7_10_100.oracleGeneral",0,0.00122767,100000000,79184
"zipf_1.7_10_100.oracleGeneral",0,0.00123888,100000000,76460
"zipf_1.7_10_100.oracleGeneral",0,0.0012466,100000000,75076
"zipf_1.7_10_100.oracleGeneral",0,0.00125103,100000000,74144
"zipf_1.7_10_100.oracleGeneral",0,0.00125419,100000000,72512
"zipf_1.7_10_100.oracleGeneral",0,0.00125598,100000000,72714
"zipf_1.7_10_100.oracleGeneral",0,0.00125733,100000000,73387
"zipf_1.7_10_100.oracleGeneral",0,0.00125818,100000000,73010
"zipf_1.7_10_100.oracleGeneral",0,0.00125925,100000000,70828
"zipf_1.7_10_100.oracleGeneral",0,0.0012598,100000000,73093
"zipf_1.7_10_100.oracleGeneral",0,0.00126026,100000000,72945
"zipf_1.7_10_100.oracleGeneral",0,0.00126059,100000000,72534
"zipf_1.7_10_100.oracleGeneral",0,0.00126089,100000000,70788
"zipf_1.7_10_100.oracleGeneral",0,0.00126106,100000000,72891
"zipf_1.7_10_100.oracleGeneral",0,0.00126117,100000000,72702
"zipf_1.7_10_100.oracleGeneral",0,0.00126132,100000000,71907
"zipf_1.7_10_100.oracleGeneral",0,0.00126158,100000000,71277
"zipf_1.7_10_100.oracleGeneral",0,0.00126145,100000000,72783
