trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"202206_kv_traces_all.csv.oracleGeneral.zst",1,52429,0.243026,1644762386,205403650
"202206_kv_traces_all.csv.oracleGeneral.zst",1,52429,0.238305,1644762386,70077154
"202206_kv_traces_all.csv.oracleGeneral.zst",1,52429,0.238113,1644762386,63156860
"202206_kv_traces_all.csv.oracleGeneral.zst",1,52429,0.2381,1644762386,62615498
"202206_kv_traces_all.csv.oracleGeneral.zst",1,52429,0.238098,1644762386,62565186
"202206_kv_traces_all.csv.oracleGeneral.zst",1,52429,0.238098,1644762386,62559543
"202206_kv_traces_all.csv.oracleGeneral.zst",1,52429,0.238098,1644762386,62558855
"202206_kv_traces_all.csv.oracleGeneral.zst",1,52429,0.238098,1644762386,62558758
"202206_kv_traces_all.csv.oracleGeneral.zst",1,52429,0.238098,1644762386,62558747
"202206_kv_traces_all.csv.oracleGeneral.zst",1,52429,0.238098,1644762386,62558741
"202206_kv_traces_all.csv.oracleGeneral.zst",1,52429,0.238098,1644762386,62558739
"202206_kv_traces_all.csv.oracleGeneral.zst",1,52429,0.238098,1644762386,62558739
"202206_kv_traces_all.csv.oracleGeneral.zst",1,52429,0.238098,1644762386,62558739
"202206_kv_traces_all.csv.oracleGeneral.zst",1,52429,0.238098,1644762386,62558739
"202206_kv_traces_all.csv.oracleGeneral.zst",1,52429,0.238098,1644762386,62558739
"202206_kv_traces_all.csv.oracleGeneral.zst",1,52429,0.238098,1644762386,62558739
"202206_kv_traces_all.csv.oracleGeneral.zst",1,52429,0.238098,1644762386,62558739
"202206_kv_traces_all.csv.oracleGeneral.zst",1,52429,0.238098,1644762386,62558739
"202206_kv_traces_all.csv.oracleGeneral.zst",1,52429,0.238098,1644762386,62558739
"202206_kv_traces_all.csv.oracleGeneral.zst",1,52429,0.238098,1644762386,62558739
