trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"cluster50.oracleGeneral.zst",0,0.185772,139655585,36062844
"cluster50.oracleGeneral.zst",0,0.178337,139655585,7044957
"cluster50.oracleGeneral.zst",0,0.18156,139655585,6053600
"cluster50.oracleGeneral.zst",0,0.183447,139655585,5698924
"cluster50.oracleGeneral.zst",0,0.184638,139655585,5486822
"cluster50.oracleGeneral.zst",0,0.185484,139655585,5338817
"cluster50.oracleGeneral.zst",0,0.186113,139655585,5228253
"cluster50.oracleGeneral.zst",0,0.186615,139655585,5141361
"cluster50.oracleGeneral.zst",0,0.187029,139655585,5069913
"cluster50.oracleGeneral.zst",0,0.187374,139655585,5010359
"cluster50.oracleGeneral.zst",0,0.187668,139655585,4959883
"cluster50.oracleGeneral.zst",0,0.187921,139655585,4916580
"cluster50.oracleGeneral.zst",0,0.188142,139655585,4878908
"cluster50.oracleGeneral.zst",0,0.188338,139655585,4845870
"cluster50.oracleGeneral.zst",0,0.188511,139655585,4816355
"cluster50.oracleGeneral.zst",0,0.188665,139655585,4790272
"cluster50.oracleGeneral.zst",0,0.188806,139655585,4766564
"cluster50.oracleGeneral.zst",0,0.188931,139655585,4745215
"cluster50.oracleGeneral.zst",0,0.189044,139655585,4726180
"cluster50.oracleGeneral.zst",0,0.189148,139655585,4708650
