trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted,n_miss,n_hit
"w90.oracleGeneral.bin.zst",1,295015,0.161258,4493515,415466,724614,3768901
"w90.oracleGeneral.bin.zst",1,295015,0.158015,4493515,237424,710045,3783470
