trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"2016_LUN1.oracleGeneral.zst",256,0.850307,492030661,33713860
"2016_LUN1.oracleGeneral.zst",256,0.849963,492030661,10292372
"2016_LUN1.oracleGeneral.zst",256,0.853913,492030661,7822587
"2016_LUN1.oracleGeneral.zst",256,0.855477,492030661,6688976
"2016_LUN1.oracleGeneral.zst",256,0.856618,492030661,5959656
"2016_LUN1.oracleGeneral.zst",256,0.857434,492030661,5409084
"2016_LUN1.oracleGeneral.zst",256,0.858084,492030661,4986704
"2016_LUN1.oracleGeneral.zst",256,0.858618,492030661,4641074
"2016_LUN1.oracleGeneral.zst",256,0.859073,492030661,4350100
"2016_LUN1.oracleGeneral.zst",256,0.859455,492030661,4105352
"2016_LUN1.oracleGeneral.zst",256,0.859791,492030661,3891945
"2016_LUN1.oracleGeneral.zst",256,0.860076,492030661,3709793
"2016_LUN1.oracleGeneral.zst",256,0.860324,492030661,3551100
"2016_LUN1.oracleGeneral.zst",256,0.86055,492030661,3408451
"2016_LUN1.oracleGeneral.zst",256,0.86075,492030661,3282742
"2016_LUN1.oracleGeneral.zst",256,0.86093,492030661,3169611
"2016_LUN1.oracleGeneral.zst",256,0.861087,492030661,3069631
"2016_LUN1.oracleGeneral.zst",256,0.861234,492030661,2977300
"2016_LUN1.oracleGeneral.zst",256,0.861369,492030661,2892137
"2016_LUN1.oracleGeneral.zst",256,0.861495,492030661,2813443
