trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"cluster50.oracleGeneral.zst",128,0.707648,139655585,39246683
"cluster50.oracleGeneral.zst",128,0.706574,139655585,1408320
"cluster50.oracleGeneral.zst",128,0.714122,139655585,217393
"cluster50.oracleGeneral.zst",128,0.714761,139655585,107964
"cluster50.oracleGeneral.zst",128,0.714908,139655585,82807
"cluster50.oracleGeneral.zst",128,0.714967,139655585,71792
"cluster50.oracleGeneral.zst",128,0.715003,139655585,65370
"cluster50.oracleGeneral.zst",128,0.715027,139655585,61031
"cluster50.oracleGeneral.zst",128,0.715044,139655585,57950
"cluster50.oracleGeneral.zst",128,0.715057,139655585,55699
"cluster50.oracleGeneral.zst",128,0.715067,139655585,53941
"cluster50.oracleGeneral.zst",128,0.715075,139655585,52451
"cluster50.oracleGeneral.zst",128,0.715082,139655585,51277
"cluster50.oracleGeneral.zst",128,0.715087,139655585,50330
"cluster50.oracleGeneral.zst",128,0.715092,139655585,49534
"cluster50.oracleGeneral.zst",128,0.715096,139655585,48847
"cluster50.oracleGeneral.zst",128,0.715099,139655585,48260
"cluster50.oracleGeneral.zst",128,0.715102,139655585,47758
"cluster50.oracleGeneral.zst",128,0.715105,139655585,47322
"cluster50.oracleGeneral.zst",128,0.715107,139655585,46927
