trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted,n_miss,n_hit
"meta_rnha.oracleGeneral.zst",0,182316320,0.441848,96680668,13319186,42718194,53962474
"meta_rnha.oracleGeneral.zst",0,182316320,0.425523,96680668,4012470,41139812,55540856
