trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"cluster50.oracleGeneral.zst",0,0.720292,139655585,37749952
"cluster50.oracleGeneral.zst",0,0.719661,139655585,178732
"cluster50.oracleGeneral.zst",0,0.720131,139655585,41662
"cluster50.oracleGeneral.zst",0,0.72019,139655585,30145
"cluster50.oracleGeneral.zst",0,0.720212,139655585,26195
"cluster50.oracleGeneral.zst",0,0.720224,139655585,24181
"cluster50.oracleGeneral.zst",0,0.720231,139655585,22899
"cluster50.oracleGeneral.zst",0,0.720236,139655585,21998
"cluster50.oracleGeneral.zst",0,0.720239,139655585,21363
"cluster50.oracleGeneral.zst",0,0.720242,139655585,20869
"cluster50.oracleGeneral.zst",0,0.720244,139655585,20456
"cluster50.oracleGeneral.zst",0,0.720246,139655585,20130
"cluster50.oracleGeneral.zst",0,0.720248,139655585,19887
"cluster50.oracleGeneral.zst",0,0.720249,139655585,19682
"cluster50.oracleGeneral.zst",0,0.72025,139655585,19467
"cluster50.oracleGeneral.zst",0,0.720251,139655585,19285
"cluster50.oracleGeneral.zst",0,0.720252,139655585,19153
"cluster50.oracleGeneral.zst",0,0.720253,139655585,19022
"cluster50.oracleGeneral.zst",0,0.720253,139655585,18913
"cluster50.oracleGeneral.zst",0,0.720254,139655585,18798
