trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"zipf_1.3.oracleGeneral",1,6701,0.0644823,100000000,3381028
"zipf_1.3.oracleGeneral",1,6701,0.0638837,100000000,2181690
"zipf_1.3.oracleGeneral",1,6701,0.0638501,100000000,2050801
"zipf_1.3.oracleGeneral",1,6701,0.0638494,100000000,2030500
"zipf_1.3.oracleGeneral",1,6701,0.0638498,100000000,2026633
"zipf_1.3.oracleGeneral",1,6701,0.0638501,100000000,2025907
"zipf_1.3.oracleGeneral",1,6701,0.0638501,100000000,2026054
"zipf_1.3.oracleGeneral",1,6701,0.0638502,100000000,2025787
"zipf_1.3.oracleGeneral",1,6701,0.0638502,100000000,2025731
"zipf_1.3.oracleGeneral",1,6701,0.0638502,100000000,2025710
"zipf_1.3.oracleGeneral",1,6701,0.0638502,100000000,2025708
"zipf_1.3.oracleGeneral",1,6701,0.0638502,100000000,2025707
"zipf_1.3.oracleGeneral",1,6701,0.0638503,100000000,2025875
"zipf_1.3.oracleGeneral",1,6701,0.0638503,100000000,2025862
"zipf_1.3.oracleGeneral",1,6701,0.0638503,100000000,2025730
"zipf_1.3.oracleGeneral",1,6701,0.0638503,100000000,2025711
"zipf_1.3.oracleGeneral",1,6701,0.0638503,100000000,2025703
"zipf_1.3.oracleGeneral",1,6701,0.0638503,100000000,2025702
"zipf_1.3.oracleGeneral",1,6701,0.0638503,100000000,2025702
"zipf_1.3.oracleGeneral",1,6701,0.0638503,100000000,2025992
