trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"2016_LUN1.oracleGeneral.zst",1024,0.803708,492030661,37028131
"2016_LUN1.oracleGeneral.zst",1024,0.803475,492030661,12954418
"2016_LUN1.oracleGeneral.zst",1024,0.80688,492030661,10844459
"2016_LUN1.oracleGeneral.zst",1024,0.808115,492030661,9960715
"2016_LUN1.oracleGeneral.zst",1024,0.808975,492030661,9407879
"2016_LUN1.oracleGeneral.zst",1024,0.809583,492030661,8997616
"2016_LUN1.oracleGeneral.zst",1024,0.810082,492030661,8671266
"2016_LUN1.oracleGeneral.zst",1024,0.810485,492030661,8404774
"2016_LUN1.oracleGeneral.zst",1024,0.810832,492030661,8179230
"2016_LUN1.oracleGeneral.zst",1024,0.811132,492030661,7983279
"2016_LUN1.oracleGeneral.zst",1024,0.811397,492030661,7809199
"2016_LUN1.oracleGeneral.zst",1024,0.811642,492030661,7651037
"2016_LUN1.oracleGeneral.zst",1024,0.811867,492030661,7505715
"2016_LUN1.oracleGeneral.zst",1024,0.812076,492030661,7373569
"2016_LUN1.oracleGeneral.zst",1024,0.812263,492030661,7254589
"2016_LUN1.oracleGeneral.zst",1024,0.812434,492030661,7144413
"2016_LUN1.oracleGeneral.zst",1024,0.8126,492030661,7039851
"2016_LUN1.oracleGeneral.zst",1024,0.812751,492030661,6944126
"2016_LUN1.oracleGeneral.zst",1024,0.812891,492030661,6854637
"2016_LUN1.oracleGeneral.zst",1024,0.813024,492030661,6770205
