trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"meta_rnha.oracleGeneral.zst",6,0.444149,96680668,14297699
"meta_rnha.oracleGeneral.zst",6,0.430096,96680668,6879792
"meta_rnha.oracleGeneral.zst",6,0.430065,96680668,4940086
"meta_rnha.oracleGeneral.zst",6,0.430785,96680668,4708583
"meta_rnha.oracleGeneral.zst",6,0.431021,96680668,4613054
"meta_rnha.oracleGeneral.zst",6,0.431085,96680668,4661645
"meta_rnha.oracleGeneral.zst",6,0.431135,96680668,4623555
"meta_rnha.oracleGeneral.zst",6,0.431139,96680668,4611713
"meta_rnha.oracleGeneral.zst",6,0.431158,96680668,4639531
"meta_rnha.oracleGeneral.zst",6,0.431151,96680668,4585567
"meta_rnha.oracleGeneral.zst",6,0.431166,96680668,4649847
"meta_rnha.oracleGeneral.zst",6,0.431158,96680668,4622020
"meta_rnha.oracleGeneral.zst",6,0.431179,96680668,4601800
"meta_rnha.oracleGeneral.zst",6,0.431165,96680668,4637813
"meta_rnha.oracleGeneral.zst",6,0.431184,96680668,4587897
"meta_rnha.oracleGeneral.zst",6,0.431173,96680668,4639143
"meta_rnha.oracleGeneral.zst",6,0.431189,96680668,4622764
"meta_rnha.oracleGeneral.zst",6,0.431182,96680668,4594698
"meta_rnha.oracleGeneral.zst",6,0.431194,96680668,4637077
"meta_rnha.oracleGeneral.zst",6,0.431186,96680668,4595865
