trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted,n_miss,n_hit
"zipf_1_4.oracleGeneral",1,84482,0.229958,13996543,1418517,3218615,10777928
"zipf_1_4.oracleGeneral",1,84482,0.226392,13996543,821250,3168700,10827843
