trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"zipf_1_10_100.oracleGeneral",2048,0.0625544,100000000,8518049
"zipf_1_10_100.oracleGeneral",2048,0.05259,100000000,4999070
"zipf_1_10_100.oracleGeneral",2048,0.0535982,100000000,4206216
"zipf_1_10_100.oracleGeneral",2048,0.0545712,100000000,3839805
"zipf_1_10_100.oracleGeneral",2048,0.0552295,100000000,3679693
"zipf_1_10_100.oracleGeneral",2048,0.0556168,100000000,3591468
"zipf_1_10_100.oracleGeneral",2048,0.055806,100000000,3542707
"zipf_1_10_100.oracleGeneral",2048,0.0558645,100000000,3517196
"zipf_1_10_100.oracleGeneral",2048,0.0559958,100000000,3488303
"zipf_1_10_100.oracleGeneral",2048,0.0560931,100000000,3465199
