trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"zipf_1.7_10_100.oracleGeneral",0,0.0525708,100000000,5048005
"zipf_1.7_10_100.oracleGeneral",0,0.0515374,100000000,3382476
"zipf_1.7_10_100.oracleGeneral",0,0.0533064,100000000,3003075
"zipf_1.7_10_100.oracleGeneral",0,0.0541581,100000000,2832321
"zipf_1.7_10_100.oracleGeneral",0,0.0547889,100000000,2732324
"zipf_1.7_10_100.oracleGeneral",0,0.0552342,100000000,2661925
"zipf_1.7_10_100.oracleGeneral",0,0.0555816,100000000,2607516
"zipf_1.7_10_100.oracleGeneral",0,0.0558641,100000000,2563539
"zipf_1.7_10_100.oracleGeneral",0,0.0561055,100000000,2526889
"zipf_1.7_10_100.oracleGeneral",0,0.0563156,100000000,2495308
"zipf_1.7_10_100.oracleGeneral",0,0.0564984,100000000,2467844
"zipf_1.7_10_100.oracleGeneral",0,0.0566589,100000000,2443595
"zipf_1.7_10_100.oracleGeneral",0,0.0568042,100000000,2421819
"zipf_1.7_10_100.oracleGeneral",0,0.056938,100000000,2402080
"zipf_1.7_10_100.oracleGeneral",0,0.0570628,100000000,2383975
"zipf_1.7_10_100.oracleGeneral",0,0.0571758,100000000,2367332
"zipf_1.7_10_100.oracleGeneral",0,0.0572765,100000000,2352121
"zipf_1.7_10_100.oracleGeneral",0,0.0573733,100000000,2337938
"zipf_1.7_10_100.oracleGeneral",0,0.0574647,100000000,2324474
"zipf_1.7_10_100.oracleGeneral",0,0.0575498,100000000,2312046
