trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted,n_miss,n_hit
"zipf_1_5.oracleGeneral",1,4269,0.473108,14575409,1519814,6895744,7679665
"zipf_1_5.oracleGeneral",1,4269,0.472043,14575409,885547,6880215,7695194
