trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted,n_miss,n_hit
"w34.oracleGeneral.bin.zst",1,514068,0.422068,19553551,3269815,8252936,11300615
"w34.oracleGeneral.bin.zst",1,514068,0.419255,19553551,1284570,8197927,11355624
