trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"8610.oracleGeneral.zst",1,10330,0.763691,188982398,21743535
"8610.oracleGeneral.zst",1,10330,0.754414,188982398,9154976
"8610.oracleGeneral.zst",1,10330,0.753112,188982398,7565420
"8610.oracleGeneral.zst",1,10330,0.752894,188982398,7331041
"8610.oracleGeneral.zst",1,10330,0.752851,188982398,7291836
"8610.oracleGeneral.zst",1,10330,0.752841,188982398,7284556
"8610.oracleGeneral.zst",1,10330,0.752838,188982398,7282922
"8610.oracleGeneral.zst",1,10330,0.752838,188982398,7282499
"8610.oracleGeneral.zst",1,10330,0.752837,188982398,7282353
"8610.oracleGeneral.zst",1,10330,0.752837,188982398,7282328
"8610.oracleGeneral.zst",1,10330,0.752837,188982398,7282294
"8610.oracleGeneral.zst",1,10330,0.752837,188982398,7282290
"8610.oracleGeneral.zst",1,10330,0.752837,188982398,7282287
"8610.oracleGeneral.zst",1,10330,0.752837,188982398,7282281
"8610.oracleGeneral.zst",1,10330,0.752837,188982398,7282281
"8610.oracleGeneral.zst",1,10330,0.752837,188982398,7282281
"8610.oracleGeneral.zst",1,10330,0.752837,188982398,7282281
"8610.oracleGeneral.zst",1,10330,0.752837,188982398,7282281
"8610.oracleGeneral.zst",1,10330,0.752837,188982398,7282281
"8610.oracleGeneral.zst",1,10330,0.752837,188982398,7282281
