trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"zipf_0.7_10_100.oracleGeneral",256,0.69271,100000000,14954554
"zipf_0.7_10_100.oracleGeneral",256,0.686309,100000000,6615624
"zipf_0.7_10_100.oracleGeneral",256,0.699253,100000000,4459936
"zipf_0.7_10_100.oracleGeneral",256,0.70357,100000000,3744860
"zipf_0.7_10_100.oracleGeneral",256,0.706272,100000000,3372744
"zipf_0.7_10_100.oracleGeneral",256,0.708018,100000000,3133684
"zipf_0.7_10_100.oracleGeneral",256,0.709297,100000000,2960925
"zipf_0.7_10_100.oracleGeneral",256,0.710285,100000000,2828200
"zipf_0.7_10_100.oracleGeneral",256,0.711079,100000000,2721545
"zipf_0.7_10_100.oracleGeneral",256,0.711743,100000000,2632843
"zipf_0.7_10_100.oracleGeneral",256,0.712305,100000000,2557916
"zipf_0.7_10_100.oracleGeneral",256,0.712794,100000000,2493060
"zipf_0.7_10_100.oracleGeneral",256,0.713224,100000000,2436362
"zipf_0.7_10_100.oracleGeneral",256,0.713607,100000000,2385656
"zipf_0.7_10_100.oracleGeneral",256,0.713951,100000000,2340277
"zipf_0.7_10_100.oracleGeneral",256,0.714259,100000000,2299539
"zipf_0.7_10_100.oracleGeneral",256,0.714539,100000000,2262521
"zipf_0.7_10_100.oracleGeneral",256,0.714799,100000000,2228748
"zipf_0.7_10_100.oracleGeneral",256,0.715037,100000000,2197300
"zipf_0.7_10_100.oracleGeneral",256,0.715254,100000000,2168446
