trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"zipf_0_10_100.oracleGeneral",512,0.86584,100000000,12540448
"zipf_0_10_100.oracleGeneral",512,0.85299,100000000,2687742
"zipf_0_10_100.oracleGeneral",512,0.864172,100000000,411740
"zipf_0_10_100.oracleGeneral",512,0.865322,100000000,95246
"zipf_0_10_100.oracleGeneral",512,0.865499,100000000,48309
"zipf_0_10_100.oracleGeneral",512,0.865521,100000000,41654
"zipf_0_10_100.oracleGeneral",512,0.865524,100000000,40707
"zipf_0_10_100.oracleGeneral",512,0.865525,100000000,40564
"zipf_0_10_100.oracleGeneral",512,0.865525,100000000,40544
"zipf_0_10_100.oracleGeneral",512,0.865525,100000000,40539
