trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"../trace/cloudPhysicsIO.oracleGeneral.bin",2048,0.430079,113872,0
"../trace/cloudPhysicsIO.oracleGeneral.bin",2048,0,113872,0
"../trace/cloudPhysicsIO.oracleGeneral.bin",2048,0,113872,0
"../trace/cloudPhysicsIO.oracleGeneral.bin",2048,0,113872,0
"../trace/cloudPhysicsIO.oracleGeneral.bin",2048,0,113872,0
"../trace/cloudPhysicsIO.oracleGeneral.bin",2048,0,113872,0
"../trace/cloudPhysicsIO.oracleGeneral.bin",2048,0,113872,0
"../trace/cloudPhysicsIO.oracleGeneral.bin",2048,0,113872,0
"../trace/cloudPhysicsIO.oracleGeneral.bin",2048,0,113872,0
"../trace/cloudPhysicsIO.oracleGeneral.bin",2048,0,113872,0
