trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"wiki_2019t.oracleGeneral.zst",2048,0.647887,207646002,34293293
"wiki_2019t.oracleGeneral.zst",2048,0.641027,207646002,14280572
"wiki_2019t.oracleGeneral.zst",2048,0.653799,207646002,9859143
"wiki_2019t.oracleGeneral.zst",2048,0.658525,207646002,8267065
"wiki_2019t.oracleGeneral.zst",2048,0.661602,207646002,7391019
"wiki_2019t.oracleGeneral.zst",2048,0.663613,207646002,6813651
"wiki_2019t.oracleGeneral.zst",2048,0.665128,207646002,6386225
"wiki_2019t.oracleGeneral.zst",2048,0.666312,207646002,6049557
"wiki_2019t.oracleGeneral.zst",2048,0.667292,207646002,5773402
"wiki_2019t.oracleGeneral.zst",2048,0.668115,207646002,5541184
"wiki_2019t.oracleGeneral.zst",2048,0.668834,207646002,5340419
"wiki_2019t.oracleGeneral.zst",2048,0.669465,207646002,5164128
"wiki_2019t.oracleGeneral.zst",2048,0.670028,207646002,5007570
"wiki_2019t.oracleGeneral.zst",2048,0.670531,207646002,4867043
"wiki_2019t.oracleGeneral.zst",2048,0.670991,207646002,4739441
"wiki_2019t.oracleGeneral.zst",2048,0.671412,207646002,4623079
"wiki_2019t.oracleGeneral.zst",2048,0.671798,207646002,4516342
"wiki_2019t.oracleGeneral.zst",2048,0.672156,207646002,4417919
"wiki_2019t.oracleGeneral.zst",2048,0.672488,207646002,4326680
"wiki_2019t.oracleGeneral.zst",2048,0.672797,207646002,4241720
