trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"wiki_2019t.oracleGeneral.zst",1024,0.731021,207646002,29059808
"wiki_2019t.oracleGeneral.zst",1024,0.725562,207646002,10908434
"wiki_2019t.oracleGeneral.zst",1024,0.737129,207646002,7084191
"wiki_2019t.oracleGeneral.zst",1024,0.741004,207646002,5799933
"wiki_2019t.oracleGeneral.zst",1024,0.743434,207646002,5115502
"wiki_2019t.oracleGeneral.zst",1024,0.745,207646002,4672515
"wiki_2019t.oracleGeneral.zst",1024,0.74615,207646002,4351271
"wiki_2019t.oracleGeneral.zst",1024,0.747039,207646002,4103047
"wiki_2019t.oracleGeneral.zst",1024,0.747761,207646002,3902770
"wiki_2019t.oracleGeneral.zst",1024,0.74836,207646002,3736671
"wiki_2019t.oracleGeneral.zst",1024,0.748874,207646002,3594971
"wiki_2019t.oracleGeneral.zst",1024,0.74932,207646002,3471714
"wiki_2019t.oracleGeneral.zst",1024,0.749714,207646002,3363523
"wiki_2019t.oracleGeneral.zst",1024,0.750065,207646002,3267167
"wiki_2019t.oracleGeneral.zst",1024,0.750381,207646002,3180339
"wiki_2019t.oracleGeneral.zst",1024,0.750668,207646002,3101822
"wiki_2019t.oracleGeneral.zst",1024,0.750928,207646002,3030264
"wiki_2019t.oracleGeneral.zst",1024,0.75117,207646002,2964330
"wiki_2019t.oracleGeneral.zst",1024,0.751394,207646002,2903468
"wiki_2019t.oracleGeneral.zst",1024,0.751599,207646002,2847540
