trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"8610.oracleGeneral.zst",0,166,0.792264,188982398,17670550
"8610.oracleGeneral.zst",0,166,0.784472,188982398,7150291
"8610.oracleGeneral.zst",0,166,0.783355,188982398,5836147
"8610.oracleGeneral.zst",0,166,0.78316,188982398,5641761
"8610.oracleGeneral.zst",0,166,0.783119,188982398,5608112
"8610.oracleGeneral.zst",0,166,0.78311,188982398,5601116
"8610.oracleGeneral.zst",0,166,0.783108,188982398,5599425
"8610.oracleGeneral.zst",0,166,0.783107,188982398,5599094
"8610.oracleGeneral.zst",0,166,0.783107,188982398,5599032
"8610.oracleGeneral.zst",0,166,0.783107,188982398,5598999
"8610.oracleGeneral.zst",0,166,0.783107,188982398,5598993
"8610.oracleGeneral.zst",0,166,0.783107,188982398,5598993
"8610.oracleGeneral.zst",0,166,0.783107,188982398,5598993
"8610.oracleGeneral.zst",0,166,0.783107,188982398,5598993
"8610.oracleGeneral.zst",0,166,0.783107,188982398,5598993
"8610.oracleGeneral.zst",0,166,0.783107,188982398,5598993
"8610.oracleGeneral.zst",0,166,0.783107,188982398,5598993
"8610.oracleGeneral.zst",0,166,0.783107,188982398,5598993
"8610.oracleGeneral.zst",0,166,0.783107,188982398,5598993
"8610.oracleGeneral.zst",0,166,0.783107,188982398,5598993
