trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted,n_miss,n_hit
"w65.oracleGeneral.bin.zst",0,27945,0.957962,9316229,214894,8924598,391631
"w65.oracleGeneral.bin.zst",0,27945,0.957964,9316229,119882,8924613,391616
