trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",512,0.573244,442393092,127399940
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",512,0.533462,442393092,60119630
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",512,0.552035,442393092,38150635
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",512,0.564782,442393092,26992478
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",512,0.573649,442393092,20206665
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",512,0.579621,442393092,15750903
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",512,0.583829,442393092,12879386
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",512,0.587104,442393092,10695438
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",512,0.589347,442393092,9135309
"fiu_cheetah.cs.fiu.edu-110108-113008.oracleGeneral.zst",512,0.591501,442393092,7875147
