trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted
"7.oracleGeneral.zst",0,52593,0.0238557,265694431,10566667
"7.oracleGeneral.zst",0,52593,0.0189778,265694431,7692228
"7.oracleGeneral.zst",0,52593,0.0186161,265694431,7108773
"7.oracleGeneral.zst",0,52593,0.018511,265694431,7028725
"7.oracleGeneral.zst",0,52593,0.0185415,265694431,7004645
"7.oracleGeneral.zst",0,52593,0.0186163,265694431,6692842
"7.oracleGeneral.zst",0,52593,0.0186351,265694431,6669122
"7.oracleGeneral.zst",0,52593,0.0186869,265694431,6969520
"7.oracleGeneral.zst",0,52593,0.018771,265694431,6929402
"7.oracleGeneral.zst",0,52593,0.0187411,265694431,6947981
"7.oracleGeneral.zst",0,52593,0.0187428,265694431,6930425
"7.oracleGeneral.zst",0,52593,0.0187542,265694431,6925161
"7.oracleGeneral.zst",0,52593,0.0187728,265694431,6906493
"7.oracleGeneral.zst",0,52593,0.0187485,265694431,6895957
"7.oracleGeneral.zst",0,52593,0.0188001,265694431,6784182
"7.oracleGeneral.zst",0,52593,0.0187965,265694431,6424301
"7.oracleGeneral.zst",0,52593,0.0187537,265694431,6926359
"7.oracleGeneral.zst",0,52593,0.0187845,265694431,6921508
"7.oracleGeneral.zst",0,52593,0.0187836,265694431,6921548
"7.oracleGeneral.zst",0,52593,0.0187465,265694431,6928054
