trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"msr_prxy_1.oracleGeneral.zst",2048,0.00249577,168638964,313520
"msr_prxy_1.oracleGeneral.zst",2048,0.00232662,168638964,296645
"msr_prxy_1.oracleGeneral.zst",2048,0.00233173,168638964,266304
"msr_prxy_1.oracleGeneral.zst",2048,0.00233267,168638964,265968
"msr_prxy_1.oracleGeneral.zst",2048,0.00233426,168638964,283463
"msr_prxy_1.oracleGeneral.zst",2048,0.00233519,168638964,272829
"msr_prxy_1.oracleGeneral.zst",2048,0.00233579,168638964,265389
"msr_prxy_1.oracleGeneral.zst",2048,0.00233545,168638964,265441
"msr_prxy_1.oracleGeneral.zst",2048,0.00233604,168638964,289899
"msr_prxy_1.oracleGeneral.zst",2048,0.00233682,168638964,265687
"msr_prxy_1.oracleGeneral.zst",2048,0.00233758,168638964,265075
"msr_prxy_1.oracleGeneral.zst",2048,0.00233761,168638964,265069
"msr_prxy_1.oracleGeneral.zst",2048,0.00233763,168638964,289837
"msr_prxy_1.oracleGeneral.zst",2048,0.00236326,168638964,260787
"msr_prxy_1.oracleGeneral.zst",2048,0.00236311,168638964,260766
"msr_prxy_1.oracleGeneral.zst",2048,0.00236313,168638964,266666
"msr_prxy_1.oracleGeneral.zst",2048,0.00236339,168638964,275279
"msr_prxy_1.oracleGeneral.zst",2048,0.00236336,168638964,260740
"msr_prxy_1.oracleGeneral.zst",2048,0.00236326,168638964,260739
"msr_prxy_1.oracleGeneral.zst",2048,0.00236326,168638964,274051
