trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted,n_miss,n_hit
"meta_rprn.oracleGeneral.zst",0,349337952,0.353452,88470732,9237376,31270170,57200562
"meta_rprn.oracleGeneral.zst",0,349337952,0.346781,88470732,4017832,30679946,57790786
