trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"cluster50.oracleGeneral.zst",41,0.720553,139655585,37725637
"cluster50.oracleGeneral.zst",41,0.720237,139655585,147611
"cluster50.oracleGeneral.zst",41,0.720738,139655585,39854
"cluster50.oracleGeneral.zst",41,0.720785,139655585,30306
"cluster50.oracleGeneral.zst",41,0.720805,139655585,26692
"cluster50.oracleGeneral.zst",41,0.720816,139655585,24710
"cluster50.oracleGeneral.zst",41,0.720824,139655585,23429
"cluster50.oracleGeneral.zst",41,0.720829,139655585,22521
"cluster50.oracleGeneral.zst",41,0.720832,139655585,21858
"cluster50.oracleGeneral.zst",41,0.720835,139655585,21351
"cluster50.oracleGeneral.zst",41,0.720838,139655585,20923
"cluster50.oracleGeneral.zst",41,0.72084,139655585,20595
"cluster50.oracleGeneral.zst",41,0.720841,139655585,20332
"cluster50.oracleGeneral.zst",41,0.720843,139655585,20095
"cluster50.oracleGeneral.zst",41,0.720844,139655585,19907
"cluster50.oracleGeneral.zst",41,0.720844,139655585,19742
"cluster50.oracleGeneral.zst",41,0.720845,139655585,19593
"cluster50.oracleGeneral.zst",41,0.720846,139655585,19466
"cluster50.oracleGeneral.zst",41,0.720847,139655585,19351
"cluster50.oracleGeneral.zst",41,0.720847,139655585,19253
