trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"../trace/cloudPhysicsIO.oracleGeneral.bin",1024,0.566039,113872,21658
"../trace/cloudPhysicsIO.oracleGeneral.bin",1024,0.539369,113872,24585
"../trace/cloudPhysicsIO.oracleGeneral.bin",1024,0.539378,113872,20418
"../trace/cloudPhysicsIO.oracleGeneral.bin",1024,0.542961,113872,19167
"../trace/cloudPhysicsIO.oracleGeneral.bin",1024,0.544339,113872,19760
"../trace/cloudPhysicsIO.oracleGeneral.bin",1024,0.544313,113872,17588
"../trace/cloudPhysicsIO.oracleGeneral.bin",1024,0.559532,113872,15082
"../trace/cloudPhysicsIO.oracleGeneral.bin",1024,0.559514,113872,16252
"../trace/cloudPhysicsIO.oracleGeneral.bin",1024,0.559514,113872,16419
"../trace/cloudPhysicsIO.oracleGeneral.bin",1024,0.559514,113872,16098
