trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"zipf_0_10_100.oracleGeneral",512,0.865819,100000000,12540067
"zipf_0_10_100.oracleGeneral",512,0.852988,100000000,2685790
"zipf_0_10_100.oracleGeneral",512,0.864157,100000000,411905
"zipf_0_10_100.oracleGeneral",512,0.865311,100000000,94905
"zipf_0_10_100.oracleGeneral",512,0.865485,100000000,48241
"zipf_0_10_100.oracleGeneral",512,0.865507,100000000,41644
"zipf_0_10_100.oracleGeneral",512,0.86551,100000000,40758
"zipf_0_10_100.oracleGeneral",512,0.865511,100000000,40628
"zipf_0_10_100.oracleGeneral",512,0.865511,100000000,40604
"zipf_0_10_100.oracleGeneral",512,0.865511,100000000,40603
"zipf_0_10_100.oracleGeneral",512,0.865511,100000000,40600
"zipf_0_10_100.oracleGeneral",512,0.865511,100000000,40600
"zipf_0_10_100.oracleGeneral",512,0.865511,100000000,40600
"zipf_0_10_100.oracleGeneral",512,0.865511,100000000,40600
"zipf_0_10_100.oracleGeneral",512,0.865511,100000000,40600
"zipf_0_10_100.oracleGeneral",512,0.865511,100000000,40600
"zipf_0_10_100.oracleGeneral",512,0.865511,100000000,40600
"zipf_0_10_100.oracleGeneral",512,0.865511,100000000,40600
"zipf_0_10_100.oracleGeneral",512,0.865511,100000000,40600
"zipf_0_10_100.oracleGeneral",512,0.865511,100000000,40600
