trace_path,ignore_obj_size,cache_size,miss_ratio,n_req,n_promoted,n_miss,n_hit
"w33.oracleGeneral.bin.zst",0,867,0.164139,19868346,2036419,3261162,16607184
"w33.oracleGeneral.bin.zst",0,867,0.159489,19868346,289353,3168783,16699563
